-1.021934171687252092e+05,-4.569286178090893600e+02,-5.784795216319811516e+03,-1.046201502134162292e+05,-3.838289382451546771e+03,-1.465567930216433888e+05
-1.106790972394205019e+05,-5.573135224093216493e+02,-7.404862096692034356e+03,-1.112812894756734167e+05,-2.136365264206056509e+03,-1.505189065111269592e+05
-1.019546953746257059e+05,-3.708845162322618307e+02,-5.882577222832678672e+03,-1.045008933518305421e+05,-2.118191115937516770e+03,-1.465226289085030439e+05
-1.096318782177949761e+05,-5.691225796356643514e+02,-4.581189094396864675e+03,-1.101988412535345124e+05,-3.599225633744827064e+03,-1.464403471644496021e+05
-1.011029848363661877e+05,-3.256094626326155321e+02,-3.109091173528257968e+03,-1.034389841596255137e+05,-3.555544849206461095e+03,-1.425494155972359586e+05
-1.095949486558002536e+05,-5.055176942348967941e+02,-4.601172962285593712e+03,-1.101434253604462720e+05,-1.835926990331405705e+03,-1.465208051756815694e+05
-1.008760094892587513e+05,-2.451273797541630870e+02,-3.142031568360811889e+03,-1.033306501604525984e+05,-1.822080524779695224e+03,-1.425517774185762974e+05
-1.102098724533983332e+05,-6.227011990872565548e+02,-3.448287273112805451e+03,-1.100308604820409819e+05,-3.473776954631236549e+03,-1.452319676493205479e+05
-1.042709088105065603e+05,-5.656827271269223729e+02,-3.294248486945090463e+03,-1.040058401057812443e+05,-3.415257845912108678e+03,-1.422353196900697658e+05
-1.102107940765731037e+05,-5.584042461021899726e+02,-3.431088448381363378e+03,-1.099921145572417881e+05,-1.695868590819202382e+03,-1.453477651720496360e+05
-1.041647748865064932e+05,-4.770227003519052005e+02,-3.285738072323399138e+03,-1.039351773239534523e+05,-1.661596476371909830e+03,-1.423027670009170542e+05
