# sigma_xx, sigma_yy, sigma_zz, sigma_xy, sigma_yz, sigma_xz, epsilon_xx, epsilon_yy, epsilon_zz, epsilon_xy, epsilon_yz, epsilon_xz, vonMises, epsPlastic, hardening, epsilonP_xx, epsilonP_yy, epsilonP_zz, epsilonP_xy, epsilonP_yz, epsilonP_xz, yieldValue, iteration
-131201098.54051,-148018451.58805,-87426675.04414,-10315682.67362,   0.00000,   0.00000,  -0.12754,  -0.18886,   0.00000,  -0.09524,   0.00000,   0.00000,57047641.29590,   0.00862,56702960.43280,  -0.00206,  -0.00526,   0.00732,  -0.00719,   0.00000,   0.00000,-155319.13690,   1.00000
-131341163.82950,-148241169.42296,-87631842.76433,-10407104.18259,   0.00000,   0.00000,  -0.12767,  -0.18957,   0.00000,  -0.09655,   0.00000,   0.00000,57094011.59427,   0.00886,56749373.95011,  -0.00211,  -0.00541,   0.00751,  -0.00742,   0.00000,   0.00000,-155362.35584,   1.00000
-131487255.56977,-148470319.48429,-87843048.98962,-10499594.89520,   0.00000,   0.00000,  -0.12782,  -0.19028,   0.00000,  -0.09788,   0.00000,   0.00000,57141736.55635,   0.00910,56796880.53045,  -0.00216,  -0.00555,   0.00771,  -0.00766,   0.00000,   0.00000,-155143.97410,   1.00000
-131628389.99429,-148694160.58316,-88049797.53438,-10590661.56033,   0.00000,   0.00000,  -0.12795,  -0.19099,   0.00000,  -0.09920,   0.00000,   0.00000,57188485.24783,   0.00935,56843707.34734,  -0.00221,  -0.00570,   0.00791,  -0.00790,   0.00000,   0.00000,-155222.09951,   1.00000
-131773496.46003,-148920296.05889,-88259710.14121,-10682463.03998,   0.00000,   0.00000,  -0.12810,  -0.19170,   0.00000,  -0.10053,   0.00000,   0.00000,57235736.73748,   0.00960,56891137.24626,  -0.00226,  -0.00585,   0.00810,  -0.00815,   0.00000,   0.00000,-155400.50879,   1.00000
-131917617.22111,-149149062.94083,-88471071.41270,-10774121.76459,   0.00000,   0.00000,  -0.12823,  -0.19242,   0.00000,  -0.10185,   0.00000,   0.00000,57283653.51019,   0.00985,56939010.83513,  -0.00231,  -0.00600,   0.00830,  -0.00840,   0.00000,   0.00000,-155357.32494,   1.00000
-132061983.87907,-149378022.99555,-88682384.48184,-10864652.35195,   0.00000,   0.00000,  -0.12837,  -0.19314,   0.00000,  -0.10317,   0.00000,   0.00000,57331664.08499,   0.01010,56986779.53571,  -0.00236,  -0.00615,   0.00850,  -0.00865,   0.00000,   0.00000,-155115.45072,   1.00000
-132201885.48402,-149602266.78826,-88890759.07686,-10955601.05338,   0.00000,   0.00000,  -0.12849,  -0.19385,   0.00000,  -0.10450,   0.00000,   0.00000,57378851.83335,   0.01035,57034445.78530,  -0.00240,  -0.00629,   0.00870,  -0.00890,   0.00000,   0.00000,-155593.95196,   1.00000
-132347231.46155,-149832073.97228,-89103861.21976,-11046419.83041,   0.00000,   0.00000,  -0.12863,  -0.19457,   0.00000,  -0.10583,   0.00000,   0.00000,57427192.85333,   0.01061,57082779.80103,  -0.00245,  -0.00645,   0.00890,  -0.00916,   0.00000,   0.00000,-155586.94770,   1.00000
-132491011.97208,-150058230.05451,-89314807.63216,-11136730.07225,   0.00000,   0.00000,  -0.12876,  -0.19528,   0.00000,  -0.10716,   0.00000,   0.00000,57474845.28101,   0.01086,57130813.05813,  -0.00250,  -0.00660,   0.00910,  -0.00942,   0.00000,   0.00000,-155967.77712,   1.00000
-132633619.34116,-150286760.53691,-89526939.26943,-11226776.08636,   0.00000,   0.00000,  -0.12889,  -0.19600,   0.00000,  -0.10848,   0.00000,   0.00000,57523117.74017,   0.01112,57179226.13725,  -0.00255,  -0.00675,   0.00930,  -0.00969,   0.00000,   0.00000,-156108.39708,   1.00000
-132779921.31320,-150517173.61149,-89741345.88757,-11316572.61377,   0.00000,   0.00000,  -0.12903,  -0.19672,   0.00000,  -0.10981,   0.00000,   0.00000,57571777.91082,   0.01138,57227909.62712,  -0.00260,  -0.00690,   0.00950,  -0.00996,   0.00000,   0.00000,-156131.71631,   1.00000
-132923285.45982,-150746304.25199,-89954523.19767,-11406016.73331,   0.00000,   0.00000,  -0.12915,  -0.19744,   0.00000,  -0.11114,   0.00000,   0.00000,57620302.32169,   0.01164,57276593.39221,  -0.00265,  -0.00706,   0.00971,  -0.01023,   0.00000,   0.00000,-156291.07052,   1.00000
-133066970.11211,-150975638.45955,-90168127.80350,-11495121.79474,   0.00000,   0.00000,  -0.12928,  -0.19816,   0.00000,  -0.11246,   0.00000,   0.00000,57668931.73989,   0.01191,57325388.76351,  -0.00270,  -0.00721,   0.00991,  -0.01050,   0.00000,   0.00000,-156457.02362,   1.00000
-133210968.69906,-151205165.31992,-90382144.94054,-11583883.60336,   0.00000,   0.00000,  -0.12941,  -0.19887,   0.00000,  -0.11379,   0.00000,   0.00000,57717662.89732,   0.01217,57374290.82570,  -0.00275,  -0.00737,   0.01011,  -0.01078,   0.00000,   0.00000,-156627.92838,   1.00000
-133355274.49436,-151434873.57093,-90596560.34750,-11672297.77084,   0.00000,   0.00000,  -0.12953,  -0.19959,   0.00000,  -0.11512,   0.00000,   0.00000,57766491.60908,   0.01244,57423294.98009,  -0.00280,  -0.00752,   0.01032,  -0.01106,   0.00000,   0.00000,-156803.37101,   1.00000
-133496515.94853,-151663110.87644,-90809562.89198,-11760292.67808,   0.00000,   0.00000,  -0.12965,  -0.20031,   0.00000,  -0.11645,   0.00000,   0.00000,57815146.53647,   0.01270,57472256.42698,  -0.00284,  -0.00768,   0.01052,  -0.01134,   0.00000,   0.00000,-157109.89051,   1.00000
-133641331.26491,-151893008.62367,-91024601.52254,-11847946.62266,   0.00000,   0.00000,  -0.12978,  -0.20103,   0.00000,  -0.11777,   0.00000,   0.00000,57864131.37001,   0.01297,57521421.55561,  -0.00289,  -0.00784,   0.01073,  -0.01162,   0.00000,   0.00000,-157290.18560,   1.00000
-133783068.35962,-152121421.72195,-91238209.72494,-11935179.44034,   0.00000,   0.00000,  -0.12990,  -0.20175,   0.00000,  -0.11910,   0.00000,   0.00000,57912937.90250,   0.01324,57570538.97439,  -0.00294,  -0.00799,   0.01093,  -0.01191,   0.00000,   0.00000,-157601.07189,   1.00000
-133928373.34069,-152351476.90215,-91453826.74941,-12022063.24199,   0.00000,   0.00000,  -0.13002,  -0.20247,   0.00000,  -0.12043,   0.00000,   0.00000,57962063.77737,   0.01351,57619849.75999,  -0.00299,  -0.00815,   0.01114,  -0.01220,   0.00000,   0.00000,-157785.98262,   1.00000
-134070595.04441,-152580048.63121,-91668004.94867,-12108531.07144,   0.00000,   0.00000,  -0.13014,  -0.20319,   0.00000,  -0.12176,   0.00000,   0.00000,58011015.04344,   0.01378,57669108.81956,  -0.00304,  -0.00831,   0.01135,  -0.01249,   0.00000,   0.00000,-158093.77612,   1.00000
-134213010.88545,-152808618.86381,-91882389.59808,-12194586.77236,   0.00000,   0.00000,  -0.13026,  -0.20390,   0.00000,  -0.12308,   0.00000,   0.00000,58060017.33763,   0.01406,57718419.59242,  -0.00308,  -0.00847,   0.01155,  -0.01279,   0.00000,   0.00000,-158402.25479,   1.00000
-134355366.31534,-153036907.58644,-92096174.31383,-12279360.85395,   0.00000,   0.00000,  -0.13038,  -0.20462,   0.00000,  -0.12440,   0.00000,   0.00000,58108985.89107,   0.01433,57767471.24816,  -0.00313,  -0.00863,   0.01176,  -0.01308,   0.00000,   0.00000,-158485.35709,   1.00000
-134496930.50953,-153268133.03806,-92312155.64644,-12364808.18316,   0.00000,   0.00000,  -0.13049,  -0.20535,   0.00000,  -0.12573,   0.00000,   0.00000,58158728.24789,   0.01461,57817246.88362,  -0.00318,  -0.00879,   0.01197,  -0.01339,   0.00000,   0.00000,-158518.63574,   1.00000
-134640273.05893,-153497239.98620,-92527647.01802,-12449841.11214,   0.00000,   0.00000,  -0.13061,  -0.20607,   0.00000,  -0.12706,   0.00000,   0.00000,58207993.44922,   0.01489,57866816.14026,  -0.00322,  -0.00895,   0.01217,  -0.01369,   0.00000,   0.00000,-158822.69104,   1.00000
-134780437.85091,-153724723.72196,-92741558.09578,-12534415.67101,   0.00000,   0.00000,  -0.13072,  -0.20679,   0.00000,  -0.12838,   0.00000,   0.00000,58257056.76269,   0.01516,57916299.18891,  -0.00327,  -0.00911,   0.01238,  -0.01400,   0.00000,   0.00000,-159242.42621,   1.00000
-134925819.36677,-153957456.32345,-92959226.38114,-12617875.25290,   0.00000,   0.00000,  -0.13084,  -0.20751,   0.00000,  -0.12970,   0.00000,   0.00000,58307147.26152,   0.01544,57966053.29966,  -0.00332,  -0.00927,   0.01259,  -0.01430,   0.00000,   0.00000,-158906.03814,   1.00000
-135066725.06978,-154185504.89820,-93174044.04367,-12701854.07181,   0.00000,   0.00000,  -0.13095,  -0.20823,   0.00000,  -0.13103,   0.00000,   0.00000,58356428.10547,   0.01572,58015739.39364,  -0.00336,  -0.00944,   0.01280,  -0.01462,   0.00000,   0.00000,-159311.28818,   1.00000
-135207743.13057,-154413415.89741,-93388918.52874,-12785377.15665,   0.00000,   0.00000,  -0.13106,  -0.20895,   0.00000,  -0.13236,   0.00000,   0.00000,58405720.82780,   0.01601,58065435.61391,  -0.00341,  -0.00960,   0.01301,  -0.01493,   0.00000,   0.00000,-159714.78612,   1.00000
-135350605.00858,-154644964.57873,-93605769.27571,-12867738.52329,   0.00000,   0.00000,  -0.13117,  -0.20968,   0.00000,  -0.13368,   0.00000,   0.00000,58455791.64227,   0.01629,58115266.63480,  -0.00345,  -0.00976,   0.01321,  -0.01525,   0.00000,   0.00000,-159474.99253,   1.00000
-135488678.36392,-154871454.64670,-93818864.52472,-12949736.07953,   0.00000,   0.00000,  -0.13127,  -0.21040,   0.00000,  -0.13499,   0.00000,   0.00000,58504949.14792,   0.01657,58164695.14423,  -0.00350,  -0.00992,   0.01342,  -0.01556,   0.00000,   0.00000,-159745.99631,   1.00000
-135632546.20390,-155103841.80371,-94037414.76215,-13032354.34504,   0.00000,   0.00000,  -0.13138,  -0.21112,   0.00000,  -0.13632,   0.00000,   0.00000,58555308.82107,   0.01686,58215029.97315,  -0.00354,  -0.01009,   0.01363,  -0.01589,   0.00000,   0.00000,-159721.15208,   1.00000
-135771218.65089,-155330666.86880,-94251171.31894,-13113681.95879,   0.00000,   0.00000,  -0.13148,  -0.21184,   0.00000,  -0.13764,   0.00000,   0.00000,58604620.33305,   0.01715,58264596.34670,  -0.00359,  -0.01025,   0.01384,  -0.01621,   0.00000,   0.00000,-159976.01366,   1.00000
-135912061.19510,-155561528.92091,-94467821.35640,-13194742.48018,   0.00000,   0.00000,  -0.13158,  -0.21257,   0.00000,  -0.13896,   0.00000,   0.00000,58654816.83716,   0.01744,58314631.18744,  -0.00363,  -0.01042,   0.01405,  -0.01654,   0.00000,   0.00000,-159814.35028,   1.00000
-136051428.65950,-155788839.11919,-94682368.54652,-13275461.11528,   0.00000,   0.00000,  -0.13168,  -0.21329,   0.00000,  -0.14028,   0.00000,   0.00000,58704311.84792,   0.01772,58364360.86949,  -0.00367,  -0.01059,   0.01426,  -0.01687,   0.00000,   0.00000,-160049.02158,   1.00000
-136192982.78725,-156020211.73754,-94899819.14029,-13355913.67700,   0.00000,   0.00000,  -0.13178,  -0.21402,   0.00000,  -0.14160,   0.00000,   0.00000,58754699.14802,   0.01802,58414556.65120,  -0.00372,  -0.01075,   0.01447,  -0.01720,   0.00000,   0.00000,-159857.50319,   1.00000
-136335039.01596,-156252073.92762,-95117889.90528,-13436143.41441,   0.00000,   0.00000,  -0.13188,  -0.21474,   0.00000,  -0.14292,   0.00000,   0.00000,58805228.57568,   0.01831,58464881.99453,  -0.00376,  -0.01092,   0.01468,  -0.01754,   0.00000,   0.00000,-159653.41885,   1.00000
-136475386.57029,-156480155.86891,-95333062.71613,-13515221.52394,   0.00000,   0.00000,  -0.13199,  -0.21546,   0.00000,  -0.14423,   0.00000,   0.00000,58854973.81230,   0.01860,58514588.01468,  -0.00381,  -0.01109,   0.01489,  -0.01787,   0.00000,   0.00000,-159614.20237,   1.00000
-136614940.66725,-156711234.83672,-95550474.04226,-13594928.59117,   0.00000,   0.00000,  -0.13208,  -0.21619,   0.00000,  -0.14555,   0.00000,   0.00000,58905528.68744,   0.01890,58565021.63184,  -0.00385,  -0.01126,   0.01511,  -0.01821,   0.00000,   0.00000,-159492.94440,   1.00000
-136754697.61022,-156942463.77932,-95767595.11217,-13673550.75391,   0.00000,   0.00000,  -0.13217,  -0.21691,   0.00000,  -0.14686,   0.00000,   0.00000,58956123.39633,   0.01919,58615241.66107,  -0.00389,  -0.01142,   0.01532,  -0.01856,   0.00000,   0.00000,-159118.26474,   1.00000
-136893106.27489,-157170337.98771,-95982798.96012,-13751934.50813,   0.00000,   0.00000,  -0.13226,  -0.21763,   0.00000,  -0.14817,   0.00000,   0.00000,59006052.73645,   0.01949,58665197.85592,  -0.00393,  -0.01159,   0.01553,  -0.01890,   0.00000,   0.00000,-159145.11947,   1.00000
-137033817.39661,-157402474.12909,-96201061.75185,-13830095.99257,   0.00000,   0.00000,  -0.13236,  -0.21836,   0.00000,  -0.14948,   0.00000,   0.00000,59056914.57646,   0.01979,58715646.16802,  -0.00398,  -0.01176,   0.01574,  -0.01925,   0.00000,   0.00000,-158731.59156,   1.00000
-137175157.39688,-157635308.37731,-96420124.75354,-13908108.23444,   0.00000,   0.00000,  -0.13245,  -0.21909,   0.00000,  -0.15079,   0.00000,   0.00000,59107960.62274,   0.02009,58766259.71309,  -0.00402,  -0.01193,   0.01595,  -0.01960,   0.00000,   0.00000,-158299.09035,   1.00000
-137313705.16006,-157867253.33875,-96638270.46076,-13985957.15079,   0.00000,   0.00000,  -0.13253,  -0.21981,   0.00000,  -0.15210,   0.00000,   0.00000,59158979.28264,   0.02039,58816937.48126,  -0.00406,  -0.01211,   0.01617,  -0.01996,   0.00000,   0.00000,-157958.19862,   1.00000
-137456018.52116,-158101168.20844,-96858032.32124,-14062817.81874,   0.00000,   0.00000,  -0.13263,  -0.22054,   0.00000,  -0.15340,   0.00000,   0.00000,59210292.40097,   0.02069,58867537.56186,  -0.00410,  -0.01228,   0.01638,  -0.02032,   0.00000,   0.00000,-157245.16088,   1.00000
-137593982.92203,-158330672.02621,-97075276.76891,-14140379.99019,   0.00000,   0.00000,  -0.13271,  -0.22126,   0.00000,  -0.15471,   0.00000,   0.00000,59260869.67408,   0.02100,58918167.05665,  -0.00414,  -0.01245,   0.01660,  -0.02068,   0.00000,   0.00000,-157297.38257,   1.00000
-137733981.78296,-158564169.40908,-97294691.40757,-14216853.57396,   0.00000,   0.00000,  -0.13280,  -0.22199,   0.00000,  -0.15601,   0.00000,   0.00000,59312289.66430,   0.02130,58968940.37194,  -0.00419,  -0.01263,   0.01681,  -0.02104,   0.00000,   0.00000,-156650.70764,   1.00000
-137874738.52156,-158798579.67671,-97515097.82546,-14293247.01855,   0.00000,   0.00000,  -0.13288,  -0.22271,   0.00000,  -0.15731,   0.00000,   0.00000,59363938.27745,   0.02161,59019918.85632,  -0.00423,  -0.01280,   0.01703,  -0.02141,   0.00000,   0.00000,-155980.57887,   1.00000
-138012797.57306,-159032317.32907,-97734784.62885,-14369555.05860,   0.00000,   0.00000,  -0.13296,  -0.22344,   0.00000,  -0.15862,   0.00000,   0.00000,59415615.49010,   0.02192,59071009.20289,  -0.00427,  -0.01298,   0.01724,  -0.02178,   0.00000,   0.00000,-155393.71280,   1.00000
-138154806.98117,-159268275.27274,-97956291.63438,-14444947.62749,   0.00000,   0.00000,  -0.13304,  -0.22417,   0.00000,  -0.15991,   0.00000,   0.00000,59467628.12161,   0.02223,59122055.18896,  -0.00431,  -0.01315,   0.01746,  -0.02215,   0.00000,   0.00000,-154427.06735,   1.00000
-138294506.48278,-159504062.66545,-98178170.60686,-14521163.44490,   0.00000,   0.00000,  -0.13312,  -0.22490,   0.00000,  -0.16121,   0.00000,   0.00000,59519811.16031,   0.02255,59173602.53521,  -0.00435,  -0.01333,   0.01768,  -0.02253,   0.00000,   0.00000,-153791.37490,   1.00000
-138434712.73979,-159740516.71975,-98400178.24716,-14596465.73326,   0.00000,   0.00000,  -0.13319,  -0.22562,   0.00000,  -0.16250,   0.00000,   0.00000,59572137.91119,   0.02287,59225015.11633,  -0.00439,  -0.01351,   0.01790,  -0.02291,   0.00000,   0.00000,-152877.20514,   1.00000
-138575820.64761,-159978122.68222,-98623395.19978,-14671755.77106,   0.00000,   0.00000,  -0.13327,  -0.22635,   0.00000,  -0.16380,   0.00000,   0.00000,59624742.85238,   0.02318,59276678.89869,  -0.00443,  -0.01369,   0.01811,  -0.02329,   0.00000,   0.00000,-151936.04632,   1.00000
-138717850.95766,-160216911.85972,-98847845.99968,-14747041.13979,   0.00000,   0.00000,  -0.13335,  -0.22708,   0.00000,  -0.16509,   0.00000,   0.00000,59677636.07008,   0.02351,59328597.37631,  -0.00447,  -0.01387,   0.01833,  -0.02368,   0.00000,   0.00000,-150961.30623,   1.00000
-138857045.40177,-160455082.82030,-99070986.30020,-14821511.50742,   0.00000,   0.00000,  -0.13341,  -0.22780,   0.00000,  -0.16638,   0.00000,   0.00000,59730545.97499,   0.02383,59380356.76873,  -0.00451,  -0.01405,   0.01855,  -0.02407,   0.00000,   0.00000,-149810.79373,   1.00000
-139001059.60241,-160696448.68097,-99298106.92662,-14896844.76833,   0.00000,   0.00000,  -0.13349,  -0.22853,   0.00000,  -0.16767,   0.00000,   0.00000,59784055.70443,   0.02415,59432828.78502,  -0.00455,  -0.01423,   0.01878,  -0.02447,   0.00000,   0.00000,-148773.08059,   1.00000
-139142243.11045,-160937255.72288,-99523958.26142,-14971376.64799,   0.00000,   0.00000,  -0.13356,  -0.22926,   0.00000,  -0.16895,   0.00000,   0.00000,59837600.58133,   0.02448,59485150.94304,  -0.00459,  -0.01441,   0.01900,  -0.02486,   0.00000,   0.00000,-147550.36171,   1.00000
-139284496.99560,-161179497.93631,-99751275.28529,-15045971.14695,   0.00000,   0.00000,  -0.13363,  -0.22998,   0.00000,  -0.17024,   0.00000,   0.00000,59891488.16645,   0.02481,59537778.14669,  -0.00462,  -0.01460,   0.01922,  -0.02527,   0.00000,   0.00000,-146289.98024,   1.00000
-139427619.47606,-161423023.56152,-99979259.57768,-15119819.84103,   0.00000,   0.00000,  -0.13369,  -0.23071,   0.00000,  -0.17152,   0.00000,   0.00000,59945645.14711,   0.02514,59590382.53311,  -0.00466,  -0.01479,   0.01945,  -0.02567,   0.00000,   0.00000,-144737.38600,   1.00000
-139568586.05797,-161666831.08714,-100208067.81542,-15194641.58514,   0.00000,   0.00000,  -0.13375,  -0.23144,   0.00000,  -0.17280,   0.00000,   0.00000,60000105.04152,   0.02548,59643608.72018,  -0.00470,  -0.01497,   0.01967,  -0.02609,   0.00000,   0.00000,-143503.67866,   1.00000
-139714057.45381,-161913549.58542,-100439271.29412,-15268688.85151,   0.00000,   0.00000,  -0.13382,  -0.23217,   0.00000,  -0.17408,   0.00000,   0.00000,60055017.79906,   0.02582,59696880.17932,  -0.00474,  -0.01516,   0.01990,  -0.02650,   0.00000,   0.00000,-141862.38026,   1.00000
-139857157.69696,-162160426.55998,-100670524.45659,-15342904.64854,   0.00000,   0.00000,  -0.13388,  -0.23289,   0.00000,  -0.17535,   0.00000,   0.00000,60110167.30013,   0.02616,59750454.06066,  -0.00478,  -0.01535,   0.02013,  -0.02692,   0.00000,   0.00000,-140286.76052,   1.00000
-140001310.48014,-162408910.92497,-100902716.76386,-15416448.02352,   0.00000,   0.00000,  -0.13394,  -0.23362,   0.00000,  -0.17662,   0.00000,   0.00000,60165661.82816,   0.02650,59804059.05729,  -0.00482,  -0.01554,   0.02036,  -0.02735,   0.00000,   0.00000,-138397.22912,   1.00000
-140146901.84959,-162659452.99034,-101136946.36266,-15490213.74277,   0.00000,   0.00000,  -0.13400,  -0.23435,   0.00000,  -0.17789,   0.00000,   0.00000,60221635.39165,   0.02684,59858092.64493,  -0.00485,  -0.01574,   0.02059,  -0.02778,   0.00000,   0.00000,-136457.25327,   1.00000
-140290202.85368,-162910405.42768,-101371455.23712,-15564219.24786,   0.00000,   0.00000,  -0.13405,  -0.23507,   0.00000,  -0.17916,   0.00000,   0.00000,60277916.33699,   0.02719,59912487.22025,  -0.00489,  -0.01593,   0.02082,  -0.02821,   0.00000,   0.00000,-134570.88326,   1.00000
-140438697.94397,-163165070.20835,-101609770.54462,-15638408.51374,   0.00000,   0.00000,  -0.13411,  -0.23580,   0.00000,  -0.18043,   0.00000,   0.00000,60334846.65195,   0.02755,59967376.09598,  -0.00493,  -0.01613,   0.02106,  -0.02866,   0.00000,   0.00000,-132529.44403,   1.00000
-140584904.45949,-163420214.94518,-101848426.46081,-15712852.78783,   0.00000,   0.00000,  -0.13416,  -0.23653,   0.00000,  -0.18170,   0.00000,   0.00000,60392109.27876,   0.02791,60022642.39475,  -0.00497,  -0.01633,   0.02129,  -0.02910,   0.00000,   0.00000,-130533.11599,   1.00000
-140732400.52494,-163677381.16380,-102088370.16368,-15786697.10977,   0.00000,   0.00000,  -0.13421,  -0.23726,   0.00000,  -0.18295,   0.00000,   0.00000,60449806.98424,   0.02827,60078007.77943,  -0.00500,  -0.01653,   0.02153,  -0.02955,   0.00000,   0.00000,-128200.79519,   1.00000
